福建-台湾,#genre#
天津卫视,http://58.248.112.205:8006/GD_CUCC/G_TIANJIN-CQ.m3u8?Authinfo=rXkmbbZhLH3Xhx6sgXqqNaessbbY33u5MnZnHCFZZTKDPa%2B2R48gL9g0H6ercg1e$LR•IPV4『线路90』
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$LR•IPV4『线路133』
天津卫视,http://112.101.78.50:9901/tsfile/live/0135_1.m3u8$LR•IPV4『线路156』
天津卫视,http://112.234.21.109:9901/tsfile/live/0135_1.m3u8$LR•IPV4『线路214』
天津卫视,http://14.112.86.101:4022/udp/239.77.1.141:5146$LR•IPV4『线路301』
海南卫视,http://112.234.21.109:9901/tsfile/live/1037_1.m3u8$LR•IPV4『线路141』
新疆卫视,http://112.101.78.50:9901/tsfile/live/0110_1.m3u8$LR•IPV4『线路114』
云南卫视,http://112.101.78.50:9901/tsfile/live/0119_1.m3u8$LR•IPV4『线路119』
云南卫视,http://14.112.86.101:4022/udp/239.253.43.37:5146$LR•IPV4『线路256』
云南卫视,http://112.102.217.173:9003//hls/60/index.m3u8$LR•IPV4『线路264』
西藏卫视,http://112.101.78.50:9901/tsfile/live/0111_1.m3u8$LR•IPV4『线路99』
兵团卫视,http://112.234.21.109:9901/tsfile/live/0115_1.m3u8$LR•IPV4『线路23』
兵团卫视,http://112.101.78.50:9901/tsfile/live/0115_1.m3u8$LR•IPV4『线路49』
农林卫视,http://112.234.21.109:9901/tsfile/live/1012_1.m3u8$LR•IPV4『线路15』
农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8$LR•IPV4『线路28』
三沙卫视,http://58.248.112.205:8006/GD_CUCC/G_SANSHA-HQ.m3u8?Authinfo=3iRp8RZG1d3hGsaPmj%2FtHVaHhm7EfB24tSDTA%2B4ZUJz1BWtWU81eWqPvN0PhI2pD$LR•IPV4『线路18』
延边卫视,http://112.102.217.173:9003//hls/65/index.m3u8$LR•IPV4『线路22』
黑莓动画,http://112.102.217.173:9003//hls/100/index.m3u8$LR•IPV4『线路29』
卡酷少儿,http://112.234.21.109:9901/tsfile/live/1008_1.m3u8$LR•IPV4『线路17』
卡酷少儿,http://112.101.78.50:9901/tsfile/live/1012_1.m3u8$LR•IPV4『线路25』
卡酷少儿,http://112.102.217.173:9003//hls/71/index.m3u8$LR•IPV4『线路30』
金鹰卡通,http://112.234.21.109:9901/tsfile/live/1021_1.m3u8$LR•IPV4『线路72』
金鹰卡通,http://112.101.78.50:9901/tsfile/live/1016_1.m3u8$LR•IPV4『线路155』
优漫卡通,http://112.102.217.173:9003//hls/74/index.m3u8$LR•IPV4『线路21』
CHC动作电影,http://112.102.217.173:9003//hls/75/index.m3u8$LR•IPV4『线路23』
黑莓电影,http://112.102.217.173:9003//hls/99/index.m3u8$LR•IPV4『线路26』
CCTV1,http://106.53.99.30/dl/bjyd.php?id=1$LR•IPV4『线路152』
CCTV1,http://106.118.70.215:9901/tsfile/live/0001_1.m3u8$LR•IPV4『线路202』
CCTV1,http://106.118.70.191:9901/tsfile/live/0001_1.m3u8$LR•IPV4『线路389』
CCTV1,http://60.10.106.114:555/udp/239.253.92.83:8012$LR•IPV4『线路440』
CCTV2,http://106.53.99.30/dl/bjyd.php?id=2$LR•IPV4『线路138』
CCTV2,http://106.118.70.215:9901/tsfile/live/0002_1.m3u8$LR•IPV4『线路196』
CCTV2,http://106.118.70.191:9901/tsfile/live/0002_1.m3u8$LR•IPV4『线路388』
CCTV2,http://60.10.106.114:555/udp/239.253.92.190:6065$LR•IPV4『线路424』
CCTV3,http://106.118.70.191:9901/tsfile/live/0003_1.m3u8$LR•IPV4『线路355』
CCTV3,http://60.10.106.114:555/udp/239.253.92.191:6057$LR•IPV4『线路403』
CCTV4,http://106.53.99.30/dl/bjyd.php?id=3$LR•IPV4『线路137』
CCTV4,http://106.118.70.191:9901/tsfile/live/0004_1.m3u8$LR•IPV4『线路417』
CCTV4,http://60.10.106.114:555/udp/239.253.93.192:6370$LR•IPV4『线路476』
CCTV4,http://60.10.106.114:555/udp/239.253.93.193:6371$LR•IPV4『线路477』
CCTV4,http://60.10.106.114:555/udp/239.253.92.251:6141$LR•IPV4『线路478』
CCTV5,http://106.118.70.215:9901/tsfile/live/0005_1.m3u8$LR•IPV4『线路222』
CCTV5,http://106.118.70.191:9901/tsfile/live/0005_1.m3u8$LR•IPV4『线路395』
CCTV5,http://60.10.106.114:555/udp/239.253.92.181:6046$LR•IPV4『线路445』
CCTV6,http://106.118.70.215:9901/tsfile/live/0006_1.m3u8$LR•IPV4『线路235』
CCTV6,http://106.118.70.191:9901/tsfile/live/0006_1.m3u8$LR•IPV4『线路352』
CCTV6,http://60.10.106.114:555/udp/239.253.92.193:6058$LR•IPV4『线路399』
CCTV7,http://106.53.99.30/dl/bjyd.php?id=4$LR•IPV4『线路136』
CCTV7,http://106.118.70.215:9901/tsfile/live/0007_1.m3u8$LR•IPV4『线路174』
CCTV7,http://106.118.70.191:9901/tsfile/live/0007_1.m3u8$LR•IPV4『线路356』
CCTV7,http://60.10.106.114:555/rtp/239.253.92.194:6059$LR•IPV4『线路408』
CCTV7,http://60.10.106.114:555/udp/239.253.92.194:6059$LR•IPV4『线路409』
CCTV8,http://106.118.70.215:9901/tsfile/live/0008_1.m3u8$LR•IPV4『线路230』
CCTV8,http://106.118.70.191:9901/tsfile/live/0008_1.m3u8$LR•IPV4『线路328』
CCTV8,http://60.10.106.114:555/udp/239.253.92.195:6060$LR•IPV4『线路390』
CCTV9,http://106.53.99.30/dl/bjyd.php?id=5$LR•IPV4『线路141』
CCTV9,http://106.118.70.191:9901/tsfile/live/0009_1.m3u8$LR•IPV4『线路362』
CCTV9,http://60.10.106.114:555/udp/239.253.92.107:6020$LR•IPV4『线路403』
CCTV10,http://106.53.99.30/dl/bjyd.php?id=6$LR•IPV4『线路135』
CCTV10,http://106.118.70.215:9901/tsfile/live/0010_1.m3u8$LR•IPV4『线路186』
CCTV10,http://106.118.70.191:9901/tsfile/live/0010_1.m3u8$LR•IPV4『线路367』
CCTV10,http://60.10.106.114:555/udp/239.253.92.196:6061$LR•IPV4『线路418』
CCTV11,http://106.53.99.30/dl/bjyd.php?id=7$LR•IPV4『线路130』
CCTV11,http://106.118.70.215:9901/tsfile/live/0011_1.m3u8$LR•IPV4『线路215』
CCTV11,http://106.118.70.191:9901/tsfile/live/0011_1.m3u8$LR•IPV4『线路348』
CCTV11,http://60.10.106.114:555/udp/239.253.93.153:6321$LR•IPV4『线路402』
CCTV12,http://106.53.99.30/dl/bjyd.php?id=8$LR•IPV4『线路148』
CCTV12,http://106.118.70.191:9901/tsfile/live/0012_1.m3u8$LR•IPV4『线路372』
CCTV12,http://60.10.106.114:555/udp/239.253.92.197:6062$LR•IPV4『线路413』
CCTV13,http://106.53.99.30/dl/bjyd.php?id=9$LR•IPV4『线路145』
CCTV13,http://106.118.70.215:9901/tsfile/live/0013_1.m3u8$LR•IPV4『线路188』
CCTV13,http://106.118.70.191:9901/tsfile/live/0013_1.m3u8$LR•IPV4『线路361』
CCTV13,http://60.10.106.114:555/udp/239.253.92.13:8008$LR•IPV4『线路414』
CCTV14,http://106.53.99.30/dl/bjyd.php?id=10$LR•IPV4『线路143』
CCTV14,http://106.118.70.215:9901/tsfile/live/0014_1.m3u8$LR•IPV4『线路191』
CCTV14,http://116.117.106.240:8096/tsfile/live/0014_1.m3u8$LR•IPV4『线路231』
CCTV14,http://60.10.106.114:555/udp/239.253.92.198:6063$LR•IPV4『线路412』
CCTV14,http://106.118.70.191:9901/tsfile/live/0014_1.m3u8$LR•IPV4『线路428』
CCTV15,http://106.53.99.30/dl/bjyd.php?id=11$LR•IPV4『线路133』
CCTV15,http://116.117.106.240:8096/tsfile/live/0014_2.m3u8$LR•IPV4『线路224』
CCTV15,http://60.10.106.114:555/udp/239.253.93.154:6322$LR•IPV4『线路377』
CCTV17,http://106.53.99.30/dl/bjyd.php?id=12$LR•IPV4『线路113』
CCTV17,http://60.10.106.114:555/udp/239.253.93.150:6318$LR•IPV4『线路269』
CCTV兵器科技,http://60.10.106.114:555/udp/239.253.93.47:6435,1.02$LR•IPV4『线路10』
CCTV风云剧场,http://60.10.106.114:555/udp/239.253.93.251:6429$LR•IPV4『线路8』
CCTV风云剧场,http://60.10.106.114:555/udp/239.253.93.251:6429,1.02$LR•IPV4『线路11』
CCTV怀旧剧场,http://60.10.106.114:555/udp/239.253.93.252:6430$LR•IPV4『线路8』
CCTV怀旧剧场,http://60.10.106.114:555/udp/239.253.93.252:6430,1.02$LR•IPV4『线路10』
CCTV第一剧场,http://60.10.106.114:555/udp/239.253.93.138:6428,1.02$LR•IPV4『线路11』
CCTV世界地理,http://60.10.106.114:555/udp/239.253.92.131:6113,1.02$LR•IPV4『线路10』
湖南卫视,http://106.118.70.215:9901/tsfile/live/0128_1.m3u8$LR•IPV4『线路169』
湖南卫视,http://106.118.70.191:9901/tsfile/live/0128_1.m3u8$LR•IPV4『线路324』
湖南卫视,http://60.10.106.114:555/udp/239.253.92.84:8015$LR•IPV4『线路372』
浙江卫视,http://106.118.70.215:9901/tsfile/live/0124_1.m3u8$LR•IPV4『线路230』
浙江卫视,http://106.118.70.191:9901/tsfile/live/0124_1.m3u8$LR•IPV4『线路326』
浙江卫视,http://60.10.106.114:555/udp/239.253.92.90:8020$LR•IPV4『线路374』
东方卫视,http://60.10.106.114:555/udp/239.253.92.89:8019$LR•IPV4『线路345』
北京卫视,http://106.118.70.215:9901/tsfile/live/0122_1.m3u8$LR•IPV4『线路238』
北京卫视,http://106.118.70.191:9901/tsfile/live/0122_1.m3u8$LR•IPV4『线路328』
北京卫视,http://60.10.106.114:555/udp/239.253.92.87:8014$LR•IPV4『线路362』
江苏卫视,http://106.118.70.191:9901/tsfile/live/0127_1.m3u8$LR•IPV4『线路323』
江苏卫视,http://60.10.106.114:555/udp/239.253.92.88:8018$LR•IPV4『线路357』
安徽卫视,http://106.118.70.191:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路299』
安徽卫视,http://60.10.106.114:555/udp/239.253.92.209:6566$LR•IPV4『线路344』
重庆卫视,http://60.10.106.114:555/udp/239.253.92.10:6053$LR•IPV4『线路298』
四川卫视,http://106.118.70.215:9901/tsfile/live/0123_1.m3u8$LR•IPV4『线路194』
四川卫视,http://106.118.70.191:9901/tsfile/live/0123_1.m3u8$LR•IPV4『线路273』
四川卫视,http://60.10.106.114:555/udp/239.253.92.16:6043$LR•IPV4『线路307』
东南卫视,http://116.117.106.240:8096/tsfile/live/0137_1.m3u8$LR•IPV4『线路171』
东南卫视,http://60.10.106.114:555/udp/239.253.92.201:6146$LR•IPV4『线路299』
深圳卫视,http://106.118.70.215:9901/tsfile/live/0126_1.m3u8$LR•IPV4『线路200』
深圳卫视,http://106.118.70.191:9901/tsfile/live/0126_1.m3u8$LR•IPV4『线路280』
深圳卫视,http://60.10.106.114:555/udp/239.253.92.86:8017$LR•IPV4『线路328』
广东卫视,http://116.117.106.240:8096/tsfile/live/0125_1.m3u8$LR•IPV4『线路226』
广东卫视,http://60.10.106.114:555/udp/239.253.92.206:8108$LR•IPV4『线路388』
广西卫视,http://60.10.106.114:555/udp/239.253.92.76:8043$LR•IPV4『线路291』
贵州卫视,http://106.118.70.215:9901/tsfile/live/0120_1.m3u8$LR•IPV4『线路199』
贵州卫视,http://106.118.70.191:9901/tsfile/live/0120_1.m3u8$LR•IPV4『线路287』
贵州卫视,http://60.10.106.114:555/udp/239.253.92.105:6055$LR•IPV4『线路335』
河北卫视,http://106.118.70.215:9901/tsfile/live/0117_1.m3u8$LR•IPV4『线路216』
河北卫视,http://106.118.70.191:9901/tsfile/live/0117_1.m3u8$LR•IPV4『线路279』
河北卫视,http://60.10.106.114:555/udp/239.253.92.154:6011$LR•IPV4『线路318』
河南卫视,http://106.118.70.215:9901/tsfile/live/0139_1.m3u8$LR•IPV4『线路208』
河南卫视,http://106.118.70.191:9901/tsfile/live/0139_1.m3u8$LR•IPV4『线路282』
河南卫视,http://60.10.106.114:555/udp/239.253.92.137:6144$LR•IPV4『线路328』
黑龙江卫视,http://106.118.70.215:9901/tsfile/live/0143_1.m3u8$LR•IPV4『线路167』
黑龙江卫视,http://106.118.70.191:9901/tsfile/live/0143_1.m3u8$LR•IPV4『线路291』
黑龙江卫视,http://60.10.106.114:555/udp/239.253.92.85:8016$LR•IPV4『线路332』
湖北卫视,http://106.118.70.215:9901/tsfile/live/0132_1.m3u8$LR•IPV4『线路221』
湖北卫视,http://106.118.70.191:9901/tsfile/live/0132_1.m3u8$LR•IPV4『线路321』
湖北卫视,http://60.10.106.114:555/udp/239.253.92.210:6567$LR•IPV4『线路357』
江西卫视,http://106.118.70.215:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路162』
江西卫视,http://106.118.70.191:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路291』
江西卫视,http://60.10.106.114:555/udp/239.253.92.19:6145$LR•IPV4『线路335』
吉林卫视,http://60.10.106.114:555/udp/239.253.92.202:6147$LR•IPV4『线路275』
辽宁卫视,http://106.118.70.215:9901/tsfile/live/0121_1.m3u8$LR•IPV4『线路179』
辽宁卫视,http://106.118.70.191:9901/tsfile/live/0121_1.m3u8$LR•IPV4『线路286』
辽宁卫视,http://60.10.106.114:555/udp/239.253.92.115:6056$LR•IPV4『线路330』
山东卫视,http://106.118.70.215:9901/tsfile/live/0131_1.m3u8$LR•IPV4『线路150』
山东卫视,http://106.118.70.191:9901/tsfile/live/0131_1.m3u8$LR•IPV4『线路278』
山东卫视,http://60.10.106.114:555/udp/239.253.92.207:8109$LR•IPV4『线路322』
天津卫视,http://106.118.70.215:9901/tsfile/live/0135_1.m3u8$LR•IPV4『线路213』
天津卫视,http://106.118.70.191:9901/tsfile/live/0135_1.m3u8$LR•IPV4『线路303』
天津卫视,http://60.10.106.114:555/udp/239.253.92.91:8021$LR•IPV4『线路346』
海南卫视,https://stream1.freetv.fun/5d130292bc5632370395fb0b2cb1aa590d090e4d21a36435ab8d62eb9232d106.m3u8$LR•IPV4『线路95』
海南卫视,http://60.10.106.114:555/udp/239.253.93.155:6323$LR•IPV4『线路220』
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$LR•IPV4『线路97』
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$LR•IPV4『线路116』
兵团卫视,http://60.10.106.114:555/udp/239.253.93.176:6344$LR•IPV4『线路156』
金鹰卡通,http://106.118.70.191:9901/tsfile/live/1011_1.m3u8$LR•IPV4『线路79』
优漫卡通,http://106.118.70.215:9901/tsfile/live/1013_1.m3u8$LR•IPV4『线路38』
优漫卡通,http://106.118.70.49:9901/tsfile/live/1013_1.m3u8$LR•IPV4『线路39』
优漫卡通,http://106.111.74.38:10001/rtp/239.49.8.119:8000$LR•IPV4『线路58』
优漫卡通,http://106.118.70.191:9901/tsfile/live/1013_1.m3u8$LR•IPV4『线路61』
优漫卡通,http://14.204.106.74:9901/tsfile/live/0115_1.m3u8$LR•IPV4『线路70
